order_id,customer,amount,date,status
ORD-005023,William Jones,28125.01,2023-06-10,cancelled
ORD-005024,Sarah Rodriguez,82.62,2023-12-01,pending
ORD-005025,John Williams,798.26,2023-05-22,delivered
ORD-005026,Jessica Garcia,1658.28,2024-03-05,cancelled
ORD-005027,Jennifer Smith,284.82,2024-09-29,pending
ORD-005028,Thomas Williams,311.16,2024-04-13,shipped
ORD-005029,Mary Smith,887.89,2024-06-24,delivered
ORD-005030,Barbara Smith,1618.24,2024-09-25,delivered
ORD-005031,Joseph Jones,665.48,2024-03-21,pending
ORD-005032,Elizabeth Garcia,988.66,2024-04-17,shipped
ORD-005033,Michael Rodriguez,119.92,2024-08-05,pending
ORD-005034,Sarah Miller,210.75,2024-04-28,delivered
ORD-005035,Sarah Williams,1363.37,2024-10-14,delivered
ORD-005036,Richard Garcia,933.37,2024-09-27,shipped
ORD-005037,Robert Davis,76.64,2024-10-24,pending
ORD-005038,Mary Smith,235.5,2024-10-15,shipped
ORD-005039,Robert Martinez,57.34,2024-06-04,delivered
ORD-005040,Michael Brown,645.66,2024-10-19,delivered
ORD-005041,Elizabeth Smith,855.93,2023-03-07,cancelled
ORD-005042,Susan Brown,1364.38,2023-04-30,delivered
ORD-005043,Jennifer Miller,1063.48,2023-07-25,pending
ORD-005044,Sarah Williams,1739.79,2023-06-25,delivered
ORD-005045,Patricia Miller,1130.37,2023-06-26,shipped
ORD-005046,Jennifer Smith,33694.99,2023-07-25,delivered
ORD-005047,Linda Williams,973.89,2023-11-26,cancelled
ORD-005048,Elizabeth Rodriguez,717.6,2023-07-15,shipped
ORD-005049,Elizabeth Rodriguez,284.31,2023-11-25,pending
ORD-005050,Susan Martinez,249.34,2024-04-04,shipped
ORD-005051,Charles Miller,419.11,2023-01-05,pending
ORD-005052,Michael Miller,1905.26,2024-09-04,cancelled
ORD-005053,Michael Martinez,7847.32,2024-05-27,cancelled
ORD-005054,James Martinez,36726.17,2024-03-18,cancelled
ORD-005055,Thomas Brown,1898.31,2024-07-10,shipped
ORD-005056,James Rodriguez,15972.11,2024-04-26,cancelled
ORD-005057,Linda Davis,429.41,2024-03-26,pending
ORD-005058,William Brown,1947.03,2023-08-09,delivered
ORD-005059,Mary Brown,545.87,2023-10-06,cancelled
ORD-005060,Linda Johnson,992.92,2023-07-05,shipped
ORD-005061,Elizabeth Williams,392.37,2023-04-05,pending
ORD-005062,Sarah Miller,840.59,2024-10-02,shipped
ORD-005063,Sarah Williams,1178.98,2023-07-05,shipped
ORD-005064,Michael Smith,1545.98,2024-04-02,pending
ORD-005065,Richard Jones,449.67,2023-01-08,pending
ORD-005066,Jennifer Brown,1896.77,2023-04-18,pending
ORD-005067,Mary Brown,274.38,2024-01-08,cancelled
ORD-005068,Linda Miller,733.61,2023-09-09,delivered
ORD-005069,Linda Williams,1302.03,2024-05-13,cancelled
ORD-005070,Mary Smith,36245.65,2024-08-21,cancelled
ORD-005071,Robert Jones,27521.03,2024-09-27,delivered
ORD-005072,John Martinez,1495.17,2023-04-21,delivered
ORD-005073,Joseph Rodriguez,294.77,2024-07-28,shipped
ORD-005074,Jessica Johnson,721.01,2024-06-20,delivered
ORD-005075,Mary Jones,1571.11,2024-11-24,delivered
ORD-005076,Thomas Miller,352.49,2023-01-24,shipped
ORD-005077,James Jones,1797.36,2023-12-28,pending
ORD-005078,James Garcia,128.74,2024-04-28,cancelled
ORD-005079,Charles Martinez,113.16,2023-08-05,cancelled
ORD-005080,Karen Martinez,606.11,2023-07-18,cancelled
ORD-005081,Barbara Jones,1968.43,2023-04-18,pending
ORD-005082,Elizabeth Martinez,783.84,2024-05-18,pending
ORD-005083,Jennifer Davis,1511.57,2023-11-21,shipped
ORD-005084,William Jones,1916.27,2023-01-15,cancelled
ORD-005085,William Williams,1777.6,2024-04-11,cancelled
ORD-005086,John Miller,38.25,2023-01-14,delivered
ORD-005087,Joseph Smith,282.59,2023-10-29,pending
ORD-005088,David Davis,1329.61,2024-09-11,shipped
ORD-005089,David Johnson,1062.09,2023-04-02,cancelled
ORD-005090,William Smith,1704.72,2024-04-19,shipped
ORD-005091,Jennifer Miller,798.52,2024-08-13,pending
ORD-005092,Linda Garcia,1018.27,2023-08-11,delivered
ORD-005093,Sarah Martinez,977.55,2024-07-17,delivered
ORD-005094,Barbara Williams,785.42,2024-01-23,shipped
ORD-005095,David Martinez,46.15,2023-12-04,delivered
ORD-005096,William Jones,1002.28,2023-07-01,cancelled
ORD-005097,Jennifer Johnson,1560.38,2023-10-23,pending
ORD-005098,David Rodriguez,606.79,2023-06-04,shipped
ORD-005099,Michael Davis,1346.61,2023-07-24,pending
ORD-005100,David Garcia,798.62,2023-05-23,delivered
ORD-005101,Robert Miller,771.79,2024-05-25,delivered
ORD-005102,James Johnson,1967.18,2023-04-17,cancelled
ORD-005103,Barbara Jones,939.98,2023-08-03,pending
ORD-005104,Sarah Brown,832.01,2023-04-17,shipped
ORD-005105,Robert Garcia,1438.59,2023-07-24,cancelled
ORD-005106,Karen Jones,396.98,2023-12-27,pending
ORD-005107,Richard Jones,494.27,2024-07-23,cancelled
ORD-005108,Charles Rodriguez,496.85,2024-04-01,cancelled
ORD-005109,Richard Rodriguez,523.25,2024-03-04,pending
ORD-005110,Mary Williams,364.6,2024-05-24,cancelled
ORD-005111,Charles Davis,290.05,2024-02-04,delivered
ORD-005112,Thomas Brown,1586.41,2023-08-12,delivered
ORD-005113,David Smith,1552.87,2023-02-28,shipped
ORD-005114,Patricia Brown,534.86,2024-01-20,shipped
ORD-005115,Jessica Davis,113.64,2024-06-27,cancelled
ORD-005116,Jessica Johnson,36.7,2023-01-06,shipped
ORD-005117,James Garcia,497.46,2024-02-24,cancelled
ORD-005118,Sarah Brown,1970.96,2024-04-18,pending
ORD-005119,Michael Johnson,1533.86,2024-03-12,delivered
ORD-005120,John Johnson,809.47,2024-06-11,pending
ORD-005121,John Brown,79.58,2024-11-17,delivered
ORD-005122,Richard Davis,477.59,2024-07-29,delivered
ORD-005123,Thomas Johnson,1257.49,2023-07-12,shipped
ORD-005124,Linda Rodriguez,162.97,2024-01-05,cancelled
ORD-005125,John Davis,30154.52,2024-03-18,delivered
ORD-005126,David Miller,92.26,2023-09-29,pending
ORD-005127,Patricia Brown,512.95,2023-06-16,delivered
ORD-005128,Elizabeth Jones,1780.66,2023-11-24,delivered
ORD-005129,Thomas Williams,1493.98,2024-07-26,delivered
ORD-005130,Susan Jones,24789.52,2024-01-05,delivered
ORD-005131,James Rodriguez,1344.66,2023-08-20,delivered
ORD-005132,Mary Williams,148.82,2023-05-07,pending
ORD-005133,Susan Smith,8379.15,2023-02-07,cancelled
ORD-005134,Joseph Johnson,405.78,2023-10-04,shipped
ORD-005135,Linda Rodriguez,1844.43,2024-09-24,cancelled
ORD-005136,Linda Martinez,470.12,2024-05-11,shipped
ORD-005137,Karen Rodriguez,1569.77,2024-01-31,cancelled
ORD-005138,Karen Rodriguez,431.07,2024-07-21,pending
ORD-005139,Charles Martinez,642.09,2024-07-06,delivered
ORD-005140,Jennifer Davis,1194.25,2023-01-21,shipped
ORD-005141,Karen Smith,1624.58,2024-04-14,delivered
ORD-005142,Susan Martinez,492.19,2024-06-28,delivered
ORD-005143,Joseph Davis,1078.97,2024-06-12,pending
ORD-005144,Jennifer Smith,1086.42,2024-04-14,pending
ORD-005145,Linda Rodriguez,441.2,2023-08-15,delivered
ORD-005146,Robert Jones,1164.87,2024-03-24,cancelled
ORD-005147,Sarah Smith,1805.8,2024-08-15,delivered
ORD-005148,John Davis,232.51,2023-05-17,pending
ORD-005149,Joseph Williams,1373.08,2024-03-31,cancelled
ORD-005150,Mary Williams,39714.59,2023-10-02,cancelled
ORD-005151,Patricia Jones,17.58,2024-04-19,shipped
ORD-005152,Sarah Brown,284.0,2024-09-29,pending
ORD-005153,Mary Williams,470.01,2023-04-01,cancelled
ORD-005154,Susan Brown,1087.83,2023-12-20,delivered
ORD-005155,David Brown,613.22,2024-11-12,shipped
ORD-005156,William Brown,1309.17,2024-01-09,pending
ORD-005157,John Garcia,1830.03,2024-09-13,delivered
ORD-005158,Susan Miller,1668.35,2024-11-03,cancelled
ORD-005159,Jessica Martinez,1581.21,2023-10-10,pending
ORD-005160,Mary Garcia,417.88,2023-02-17,cancelled
ORD-005161,Patricia Jones,822.28,2023-03-23,delivered
ORD-005162,James Rodriguez,526.04,2023-10-20,cancelled
ORD-005163,Richard Jones,669.22,2024-02-09,delivered
ORD-005164,Charles Rodriguez,24696.49,2024-10-29,delivered
ORD-005165,David Garcia,1276.84,2023-07-20,shipped
ORD-005166,James Brown,1496.74,2023-12-05,pending
ORD-005167,Michael Smith,632.44,2024-04-08,delivered
ORD-005168,Susan Williams,485.78,2023-08-25,delivered
ORD-005169,Susan Smith,1077.34,2024-11-09,cancelled
ORD-005170,Mary Williams,1290.32,2023-11-26,cancelled
ORD-005171,Linda Williams,820.31,2023-05-12,shipped
ORD-005172,Thomas Brown,483.88,2024-10-24,shipped
ORD-005173,Susan Jones,115.06,2023-07-26,shipped
ORD-005174,Susan Brown,1811.33,2024-04-26,cancelled
ORD-005175,Karen Jones,262.57,2024-07-19,shipped
ORD-005176,David Williams,1033.65,2024-01-26,cancelled
ORD-005177,Jessica Brown,215.35,2023-02-21,pending
ORD-005178,Barbara Smith,267.24,2023-01-09,delivered
ORD-005179,Jennifer Garcia,935.29,2023-02-03,shipped
ORD-005180,Mary Martinez,738.27,2023-09-04,delivered
ORD-005181,Robert Martinez,142.19,2024-06-18,pending
ORD-005182,James Williams,1377.75,2023-12-25,pending
ORD-005183,James Miller,894.53,2024-01-19,pending
ORD-005184,Linda Johnson,17383.26,2023-03-22,cancelled
ORD-005185,Susan Johnson,1014.79,2024-06-12,shipped
ORD-005186,Susan Rodriguez,350.95,2023-11-22,shipped
ORD-005187,William Garcia,740.96,2023-04-30,delivered
ORD-005188,Thomas Brown,1141.43,2023-03-21,delivered
ORD-005189,Sarah Williams,1416.64,2023-10-07,cancelled
ORD-005190,Richard Miller,285.91,2024-06-07,shipped
ORD-005191,Susan Martinez,1519.06,2023-01-01,delivered
ORD-005192,Elizabeth Davis,1268.8,2023-08-20,cancelled
ORD-005193,Barbara Williams,1462.49,2023-06-07,pending
ORD-005194,Mary Davis,796.7,2023-10-21,cancelled
ORD-005195,Elizabeth Miller,1481.52,2023-12-08,delivered
ORD-005196,Robert Williams,77.23,2024-11-10,pending
ORD-005197,Michael Johnson,1089.87,2023-11-07,pending
ORD-005198,Joseph Smith,1534.18,2024-07-17,pending
ORD-005199,Thomas Smith,172.29,2024-02-11,shipped
ORD-005200,Jennifer Johnson,1319.95,2024-10-29,delivered
ORD-005201,Linda Rodriguez,746.79,2024-04-18,cancelled
ORD-005202,Richard Brown,1826.3,2023-11-26,cancelled
ORD-005203,David Martinez,422.21,2024-08-19,delivered
ORD-005204,Linda Brown,1415.72,2023-06-21,cancelled
ORD-005205,Jessica Davis,1282.59,2023-08-17,delivered
ORD-005206,David Smith,1411.7,2023-12-09,shipped
ORD-005207,Thomas Rodriguez,598.43,2024-04-01,shipped
ORD-005208,Joseph Garcia,1873.05,2023-10-16,delivered
ORD-005209,James Jones,1346.36,2023-05-22,delivered
ORD-005210,William Brown,1252.72,2023-02-16,delivered
ORD-005211,Sarah Johnson,807.93,2023-06-09,delivered
ORD-005212,Elizabeth Brown,1529.22,2023-03-07,delivered
ORD-005213,Mary Jones,1246.39,2023-09-24,cancelled
ORD-005214,Sarah Martinez,490.16,2024-01-19,shipped
ORD-005215,Robert Williams,451.01,2023-10-16,shipped
ORD-005216,David Rodriguez,270.44,2024-01-07,delivered
ORD-005217,William Davis,1498.13,2023-03-25,delivered
ORD-005218,David Jones,733.73,2024-10-22,pending
ORD-005219,Jennifer Garcia,1440.03,2023-03-19,delivered
ORD-005220,Mary Martinez,529.99,2023-06-24,cancelled
ORD-005221,Sarah Jones,1559.98,2023-05-29,shipped
ORD-005222,Jessica Johnson,721.97,2024-02-19,delivered
ORD-005223,William Miller,21589.84,2024-05-01,pending
ORD-005224,Linda Rodriguez,1888.14,2023-01-07,delivered
ORD-005225,Robert Smith,378.67,2023-06-04,shipped
ORD-005226,Thomas Jones,1395.24,2023-04-21,shipped
ORD-005227,Thomas Martinez,1380.89,2023-07-02,pending
ORD-005228,William Garcia,1286.72,2023-04-10,pending
ORD-005229,David Smith,36.8,2023-07-16,delivered
ORD-005230,Jessica Miller,461.64,2023-07-12,pending
ORD-005231,James Smith,399.67,2023-11-01,pending
ORD-005232,Karen Garcia,1460.38,2024-06-21,shipped
ORD-005233,Sarah Garcia,816.69,2024-05-08,pending
ORD-005234,Robert Johnson,674.37,2024-11-20,cancelled
ORD-005235,Robert Martinez,1748.91,2024-09-26,pending
ORD-005236,Mary Rodriguez,1457.36,2023-08-28,shipped
ORD-005237,Joseph Rodriguez,1781.08,2024-01-29,pending
ORD-005238,Robert Smith,762.51,2023-02-01,delivered
ORD-005239,Barbara Johnson,1710.19,2023-08-26,pending
ORD-005240,David Johnson,548.09,2024-09-21,cancelled
ORD-005241,Sarah Smith,1641.3,2023-04-03,pending
ORD-005242,James Brown,699.06,2024-05-27,shipped
ORD-005243,Thomas Davis,950.59,2023-06-20,pending
ORD-005244,Patricia Johnson,182.15,2023-04-14,cancelled
ORD-005245,Jennifer Martinez,1603.16,2024-02-11,cancelled
ORD-005246,Mary Smith,385.8,2023-06-01,pending
ORD-005247,Linda Davis,1745.56,2024-04-25,shipped
ORD-005248,Patricia Williams,1729.5,2023-08-27,delivered
ORD-005249,Thomas Garcia,1225.17,2024-11-17,shipped
ORD-005250,Elizabeth Davis,1820.35,2023-08-07,cancelled
ORD-005251,Susan Jones,11716.17,2024-07-31,pending
ORD-005252,Karen Miller,17.95,2024-05-17,shipped
ORD-005253,Patricia Garcia,1808.29,2023-12-10,cancelled
ORD-005254,Thomas Smith,1257.24,2023-08-28,shipped
ORD-005255,Susan Martinez,1358.07,2024-02-13,pending
ORD-005256,Susan Smith,979.03,2023-10-11,delivered
ORD-005257,Linda Miller,566.54,2023-06-12,shipped
ORD-005258,Barbara Martinez,1288.88,2024-02-18,cancelled
ORD-005259,Richard Rodriguez,1370.61,2024-08-26,cancelled
ORD-005260,Thomas Rodriguez,1410.87,2023-08-29,cancelled
ORD-005261,Robert Smith,455.51,2024-09-23,cancelled
ORD-005262,Sarah Davis,169.46,2024-03-09,delivered
ORD-005263,James Johnson,1041.2,2023-08-16,shipped
ORD-005264,Karen Smith,428.91,2023-10-03,cancelled
ORD-005265,James Jones,1582.28,2023-09-28,delivered
ORD-005266,Barbara Rodriguez,1728.01,2023-10-11,cancelled
ORD-005267,Elizabeth Jones,1129.73,2023-09-13,delivered
ORD-005268,Jennifer Rodriguez,1881.32,2023-04-24,pending
ORD-005269,Patricia Martinez,1354.45,2024-11-02,delivered
ORD-005270,Patricia Johnson,752.71,2024-06-29,cancelled
ORD-005271,Karen Smith,1885.33,2024-01-10,delivered
ORD-005272,Thomas Smith,831.05,2024-01-17,shipped
ORD-005273,William Davis,1185.22,2023-01-08,delivered
ORD-005274,Sarah Davis,68.03,2023-03-18,delivered
ORD-005275,Karen Williams,879.2,2024-11-03,shipped
ORD-005276,Jessica Miller,568.04,2023-07-09,delivered
ORD-005277,Linda Garcia,211.71,2023-10-07,shipped
ORD-005278,Elizabeth Davis,1436.01,2024-01-26,pending
ORD-005279,Patricia Williams,1861.99,2024-10-08,cancelled
ORD-005280,Jennifer Brown,1572.03,2024-09-29,cancelled
ORD-005281,Mary Davis,432.48,2024-02-07,pending
ORD-005282,William Brown,569.16,2024-11-07,pending
ORD-005283,Richard Jones,670.24,2023-02-01,shipped
ORD-005284,Charles Miller,1241.42,2024-06-26,cancelled
ORD-005285,William Smith,1267.66,2023-12-29,delivered
ORD-005286,William Brown,829.86,2023-07-16,cancelled
ORD-005287,David Williams,1568.77,2023-02-26,pending
ORD-005288,Robert Jones,1722.34,2023-06-05,delivered
ORD-005289,Karen Brown,1440.56,2023-01-04,cancelled
ORD-005290,James Davis,252.11,2024-06-08,shipped
ORD-005291,Susan Martinez,939.94,2023-07-10,shipped
ORD-005292,Linda Garcia,255.74,2023-09-09,delivered
ORD-005293,William Miller,370.75,2024-09-13,shipped
ORD-005294,Sarah Williams,566.08,2023-08-31,cancelled
ORD-005295,John Garcia,1466.98,2024-02-08,delivered
ORD-005296,Robert Garcia,1218.24,2023-02-19,cancelled
ORD-005297,Patricia Rodriguez,44727.63,2024-04-16,shipped
ORD-005298,John Smith,1740.07,2024-02-03,cancelled
ORD-005299,William Smith,1228.04,2023-12-10,cancelled
ORD-005300,Jessica Rodriguez,1391.04,2023-07-22,shipped
ORD-005301,James Williams,1023.59,2024-08-22,pending
ORD-005302,Robert Smith,1614.98,2023-07-30,cancelled
ORD-005303,Barbara Smith,600.85,2023-10-26,cancelled
ORD-005304,Jessica Brown,623.28,2023-09-02,pending
ORD-005305,Jessica Garcia,1224.77,2024-04-03,delivered
ORD-005306,Susan Brown,1425.56,2024-05-12,pending
ORD-005307,John Rodriguez,784.03,2024-01-28,cancelled
ORD-005308,Sarah Martinez,699.64,2023-06-24,shipped
ORD-005309,Thomas Williams,1667.3,2023-07-31,delivered
ORD-005310,Richard Rodriguez,705.51,2024-02-27,cancelled
ORD-005311,Susan Jones,148.98,2024-09-18,cancelled
ORD-005312,Mary Martinez,887.24,2024-01-23,delivered
ORD-005313,Patricia Martinez,1056.68,2024-03-06,shipped
ORD-005314,Robert Rodriguez,30712.82,2023-02-19,shipped
ORD-005315,Joseph Jones,200.68,2024-02-19,shipped
ORD-005316,Patricia Garcia,322.07,2024-02-16,shipped
ORD-005317,Joseph Brown,1085.2,2024-09-01,pending
ORD-005318,Elizabeth Miller,492.99,2023-11-08,delivered
ORD-005319,Karen Johnson,1170.55,2024-09-24,cancelled
ORD-005320,Barbara Garcia,594.49,2024-07-23,delivered
ORD-005321,Jessica Miller,276.76,2023-06-15,shipped
ORD-005322,James Brown,821.47,2024-07-29,cancelled
ORD-005323,Michael Rodriguez,1012.34,2024-10-21,cancelled
ORD-005324,Robert Davis,1648.02,2024-06-30,delivered
ORD-005325,David Rodriguez,1707.45,2023-04-15,cancelled
ORD-005326,Charles Miller,58.52,2024-09-22,delivered
ORD-005327,Linda Smith,473.35,2023-08-26,shipped
ORD-005328,Linda Johnson,906.62,2024-06-16,cancelled
ORD-005329,Robert Davis,1628.28,2023-01-20,cancelled
ORD-005330,Barbara Johnson,5677.65,2023-08-24,shipped
ORD-005331,James Brown,544.58,2024-03-19,delivered
ORD-005332,John Williams,1865.09,2024-10-09,shipped
ORD-005333,Richard Brown,1372.71,2023-05-02,cancelled
ORD-005334,William Martinez,1227.42,2023-01-22,shipped
ORD-005335,Jennifer Jones,1621.77,2024-06-10,cancelled
ORD-005336,Karen Miller,1766.95,2023-04-18,pending
ORD-005337,Jennifer Williams,1794.97,2023-11-04,shipped
ORD-005338,Elizabeth Rodriguez,708.51,2024-02-02,shipped
ORD-005339,David Brown,1964.04,2023-02-22,cancelled
ORD-005340,Richard Davis,1982.95,2024-07-05,shipped
ORD-005341,James Miller,891.51,2024-07-12,delivered
ORD-005342,Patricia Brown,1355.38,2023-01-07,cancelled
ORD-005343,Jessica Davis,499.99,2024-06-01,shipped
ORD-005344,Patricia Williams,329.47,2023-06-26,pending
ORD-005345,Elizabeth Martinez,966.88,2024-06-23,pending
ORD-005346,Joseph Davis,757.39,2023-06-08,shipped
ORD-005347,Karen Miller,752.21,2023-11-13,delivered
ORD-005348,Jessica Miller,1097.68,2024-08-08,pending
ORD-005349,Elizabeth Brown,1689.32,2024-06-02,cancelled
ORD-005350,James Davis,514.09,2024-03-14,delivered
ORD-005351,James Rodriguez,344.55,2024-09-09,shipped
ORD-005352,Susan Jones,1637.32,2023-03-24,shipped
ORD-005353,William Miller,1561.43,2023-02-10,cancelled
ORD-005354,Jessica Davis,1403.27,2024-11-13,shipped
ORD-005355,Jennifer Rodriguez,1011.6,2023-10-19,cancelled
ORD-005356,Thomas Jones,1594.74,2024-08-20,pending
ORD-005357,Joseph Smith,829.71,2023-03-26,cancelled
ORD-005358,Patricia Johnson,1362.97,2023-08-26,cancelled
ORD-005359,Mary Garcia,530.44,2024-07-22,shipped
ORD-005360,John Miller,1528.88,2024-07-09,shipped
ORD-005361,James Jones,1790.76,2024-10-30,shipped
ORD-005362,John Miller,1048.36,2023-09-09,delivered
ORD-005363,John Brown,950.63,2024-02-18,cancelled
ORD-005364,Mary Davis,478.08,2023-09-01,cancelled
ORD-005365,David Williams,172.78,2024-04-07,pending
ORD-005366,James Martinez,1346.69,2024-06-14,cancelled
ORD-005367,Barbara Smith,1513.47,2024-07-31,delivered
ORD-005368,Robert Rodriguez,548.85,2024-06-05,pending
ORD-005369,Thomas Rodriguez,1036.82,2023-09-20,delivered
ORD-005370,Robert Miller,43707.41,2024-08-06,delivered
ORD-005371,David Rodriguez,1489.02,2024-08-20,cancelled
ORD-005372,David Miller,1340.92,2024-01-11,shipped
ORD-005373,Michael Davis,468.49,2023-10-26,delivered
ORD-005374,Thomas Rodriguez,1019.8,2024-07-05,delivered
ORD-005375,Michael Jones,1613.64,2024-01-08,pending
ORD-005376,Jessica Smith,1425.45,2023-05-04,pending
ORD-005377,Richard Brown,44.05,2024-06-28,cancelled
ORD-005378,James Williams,1184.97,2023-08-30,cancelled
ORD-005379,William Garcia,427.09,2024-05-03,shipped
ORD-005380,William Johnson,1493.94,2024-11-28,shipped
ORD-005381,Elizabeth Davis,1930.17,2023-10-26,delivered
ORD-005382,Joseph Jones,1904.08,2023-02-13,cancelled
ORD-005383,Karen Garcia,1777.21,2023-10-28,shipped
ORD-005384,James Davis,1173.18,2023-12-11,shipped
ORD-005385,Michael Brown,1367.43,2024-09-25,shipped
ORD-005386,Karen Johnson,906.14,2024-07-02,delivered
ORD-005387,Robert Brown,1586.32,2024-04-11,shipped
ORD-005388,Linda Rodriguez,231.73,2024-07-30,cancelled
ORD-005389,Sarah Rodriguez,1908.35,2024-08-02,delivered
ORD-005390,Michael Jones,1603.37,2024-11-08,pending
ORD-005391,Thomas Smith,1672.65,2023-11-19,delivered
ORD-005392,Joseph Johnson,527.42,2024-01-12,pending
ORD-005393,Susan Brown,1369.05,2024-02-07,delivered
ORD-005394,James Brown,281.29,2024-05-21,cancelled
ORD-005395,Richard Williams,1700.14,2024-03-10,shipped
ORD-005396,Barbara Davis,621.47,2024-07-15,delivered
ORD-005397,Thomas Jones,1382.66,2023-05-06,cancelled
ORD-005398,William Brown,482.49,2024-11-10,delivered
ORD-005399,Jennifer Davis,480.34,2023-09-05,delivered
ORD-005400,Susan Williams,777.19,2023-12-13,pending
ORD-005401,Thomas Smith,125.89,2023-12-20,cancelled
ORD-005402,David Johnson,17955.17,2024-05-05,delivered
ORD-005403,Charles Williams,1530.75,2024-05-10,shipped
ORD-005404,William Garcia,1537.41,2023-05-14,cancelled
ORD-005405,Richard Smith,1818.24,2023-06-14,shipped
ORD-005406,Elizabeth Garcia,1634.74,2023-10-27,cancelled
ORD-005407,Jennifer Jones,1892.81,2023-10-27,delivered
ORD-005408,Barbara Jones,1085.47,2023-08-22,delivered
ORD-005409,Thomas Jones,1896.63,2024-07-20,shipped
ORD-005410,Elizabeth Rodriguez,1003.27,2023-07-18,pending
ORD-005411,Susan Williams,1973.88,2024-05-25,shipped
ORD-005412,Michael Rodriguez,1336.86,2023-02-27,cancelled
ORD-005413,Mary Smith,1322.79,2024-09-30,cancelled
